ROW,TAXON_NAME,TAXA_COARSE,NOTE
615,Actinopterygii,Fish,Remove
616,Actinopterygii,Fish,Remove
617,Actinopterygii,Fish,Remove
671,Actinopterygii,Fish,Remove
672,Actinopterygii,Fish,Remove
673,Actinopterygii,Fish,Remove
721,Actinopterygii,Fish,Remove
793,Actinopterygii,Fish,Remove
794,Actinopterygii,Fish,Remove
852,Actinopterygii,Fish,Remove
853,Actinopterygii,Fish,Remove
912,Actinopterygii,Fish,Remove
913,Actinopterygii,Fish,Remove
971,Actinopterygii,Fish,Remove
972,Actinopterygii,Fish,Remove
1047,Actinopterygii,Fish,Remove
1048,Actinopterygii,Fish,Remove
1125,Actinopterygii,Fish,Remove
1126,Actinopterygii,Fish,Remove
1127,Actinopterygii,Fish,Remove
1202,Actinopterygii,Fish,Remove
1203,Actinopterygii,Fish,Remove
1257,Actinopterygii,Fish,Remove
1258,Actinopterygii,Fish,Remove
1259,Actinopterygii,Fish,Remove
1332,Actinopterygii,Fish,Remove
1333,Actinopterygii,Fish,Remove
1394,Actinopterygii,Fish,Remove
1395,Actinopterygii,Fish,Remove
1396,Actinopterygii,Fish,Remove
1450,Actinopterygii,Fish,Remove
1451,Actinopterygii,Fish,Remove
1452,Actinopterygii,Fish,Remove
1501,Actinopterygii,Fish,Remove
1502,Actinopterygii,Fish,Remove
1503,Actinopterygii,Fish,Remove
1583,Actinopterygii,Fish,Remove
1584,Actinopterygii,Fish,Remove
1654,Actinopterygii,Fish,Remove
1655,Actinopterygii,Fish,Remove
1720,Actinopterygii,Fish,Remove
1721,Actinopterygii,Fish,Remove
1787,Actinopterygii,Fish,Remove
1788,Actinopterygii,Fish,Remove
1883,Actinopterygii,Fish,Remove
1884,Actinopterygii,Fish,Remove
1885,Actinopterygii,Fish,Remove
1963,Actinopterygii,Fish,Remove
1964,Actinopterygii,Fish,Remove
1965,Actinopterygii,Fish,Remove
2039,Actinopterygii,Fish,Remove
2040,Actinopterygii,Fish,Remove
2041,Actinopterygii,Fish,Remove
2114,Actinopterygii,Fish,Remove
2191,Actinopterygii,Fish,Remove
2261,Actinopterygii,Fish,Remove
2338,Actinopterygii,Fish,Remove
2339,Actinopterygii,Fish,Remove
2406,Actinopterygii,Fish,Remove
2490,Actinopterygii,Fish,Remove
2567,Actinopterygii,Fish,Remove
2633,Actinopterygii,Fish,Remove
2779,Actinopterygii,Fish,Remove
2857,Actinopterygii,Fish,Remove
2858,Actinopterygii,Fish,Remove
2928,Actinopterygii,Fish,Remove
2929,Actinopterygii,Fish,Remove
2999,Actinopterygii,Fish,Remove
3155,Actinopterygii,Fish,Remove
3206,Actinopterygii,Fish,Remove
3207,Actinopterygii,Fish,Remove
3335,Actinopterygii,Fish,Remove
3399,Actinopterygii,Fish,Remove
3450,Actinopterygii,Fish,Remove
3500,Actinopterygii,Fish,Remove
3501,Actinopterygii,Fish,Remove
3549,Actinopterygii,Fish,Remove
3550,Actinopterygii,Fish,Remove
3615,Actinopterygii,Fish,Remove
3616,Actinopterygii,Fish,Remove
3692,Actinopterygii,Fish,Remove
3693,Actinopterygii,Fish,Remove
3694,Actinopterygii,Fish,Remove
3768,Actinopterygii,Fish,Remove
3769,Actinopterygii,Fish,Remove
3770,Actinopterygii,Fish,Remove
3837,Actinopterygii,Fish,Remove
3838,Actinopterygii,Fish,Remove
3839,Actinopterygii,Fish,Remove
3903,Actinopterygii,Fish,Remove
3904,Actinopterygii,Fish,Remove
3977,Actinopterygii,Fish,Remove
3978,Actinopterygii,Fish,Remove
4046,Actinopterygii,Fish,Remove
4047,Actinopterygii,Fish,Remove
4048,Actinopterygii,Fish,Remove
4112,Actinopterygii,Fish,Remove
4177,Actinopterygii,Fish,Remove
4178,Actinopterygii,Fish,Remove
4179,Actinopterygii,Fish,Remove
4236,Actinopterygii,Fish,Remove
4237,Actinopterygii,Fish,Remove
4238,Actinopterygii,Fish,Remove
4310,Actinopterygii,Fish,Remove
4311,Actinopterygii,Fish,Remove
4312,Actinopterygii,Fish,Remove
4398,Actinopterygii,Fish,Remove
4399,Actinopterygii,Fish,Remove
4481,Actinopterygii,Fish,Remove
4482,Actinopterygii,Fish,Remove
4483,Actinopterygii,Fish,Remove
4554,Actinopterygii,Fish,Remove
4555,Actinopterygii,Fish,Remove
4556,Actinopterygii,Fish,Remove
4632,Actinopterygii,Fish,Remove
4633,Actinopterygii,Fish,Remove
4705,Actinopterygii,Fish,Remove
4706,Actinopterygii,Fish,Remove
4707,Actinopterygii,Fish,Remove
4782,Actinopterygii,Fish,Remove
4783,Actinopterygii,Fish,Remove
4784,Actinopterygii,Fish,Remove
4861,Actinopterygii,Fish,Remove
4862,Actinopterygii,Fish,Remove
4863,Actinopterygii,Fish,Remove
4933,Actinopterygii,Fish,Remove
5024,Actinopterygii,Fish,Remove
5108,Actinopterygii,Fish,Remove
5191,Actinopterygii,Fish,Remove
5262,Actinopterygii,Fish,Remove
5352,Actinopterygii,Fish,Remove
5437,Actinopterygii,Fish,Remove
5438,Actinopterygii,Fish,Remove
5520,Actinopterygii,Fish,Remove
5521,Actinopterygii,Fish,Remove
5597,Actinopterygii,Fish,Remove
5598,Actinopterygii,Fish,Remove
5689,Actinopterygii,Fish,Remove
5690,Actinopterygii,Fish,Remove
5773,Actinopterygii,Fish,Remove
5774,Actinopterygii,Fish,Remove
6028,Actinopterygii,Fish,Remove
6194,Actinopterygii,Fish,Remove
6195,Actinopterygii,Fish,Remove
6293,Actinopterygii,Fish,Remove
6385,Actinopterygii,Fish,Remove
6386,Actinopterygii,Fish,Remove
6478,Actinopterygii,Fish,Remove
6479,Actinopterygii,Fish,Remove
6577,Actinopterygii,Fish,Remove
6578,Actinopterygii,Fish,Remove
6680,Actinopterygii,Fish,Remove
6681,Actinopterygii,Fish,Remove
6773,Actinopterygii,Fish,Remove
6944,Actinopterygii,Fish,Remove
7169,Actinopterygii,Fish,Remove
7281,Actinopterygii,Fish,Remove
7282,Actinopterygii,Fish,Remove
7341,Actinopterygii,Fish,Remove
7342,Actinopterygii,Fish,Remove
7415,Actinopterygii,Fish,Remove
7493,Actinopterygii,Fish,Remove
7564,Actinopterygii,Fish,Remove
7565,Actinopterygii,Fish,Remove
7635,Actinopterygii,Fish,Remove
7698,Actinopterygii,Fish,Remove
7775,Actinopterygii,Fish,Remove
7776,Actinopterygii,Fish,Remove
7930,Actinopterygii,Fish,Remove
7931,Actinopterygii,Fish,Remove
8007,Actinopterygii,Fish,Remove
8008,Actinopterygii,Fish,Remove
8070,Actinopterygii,Fish,Remove
8117,Actinopterygii,Fish,Remove
8167,Actinopterygii,Fish,Remove
8168,Actinopterygii,Fish,Remove
8253,Actinopterygii,Fish,Remove
8310,Actinopterygii,Fish,Remove
8408,Actinopterygii,Fish,Remove
8464,Actinopterygii,Fish,Remove
8465,Actinopterygii,Fish,Remove
8555,Actinopterygii,Fish,Remove
8556,Actinopterygii,Fish,Remove
8623,Actinopterygii,Fish,Remove
8624,Actinopterygii,Fish,Remove
8683,Actinopterygii,Fish,Remove
8740,Actinopterygii,Fish,Remove
8741,Actinopterygii,Fish,Remove
8815,Actinopterygii,Fish,Remove
8816,Actinopterygii,Fish,Remove
8883,Actinopterygii,Fish,Remove
8975,Actinopterygii,Fish,Remove
9033,Actinopterygii,Fish,Remove
9034,Actinopterygii,Fish,Remove
9035,Actinopterygii,Fish,Remove
9093,Actinopterygii,Fish,Remove
9149,Actinopterygii,Fish,Remove
9211,Actinopterygii,Fish,Remove
9264,Actinopterygii,Fish,Remove
9265,Actinopterygii,Fish,Remove
9266,Actinopterygii,Fish,Remove
10111,Actinopterygii,Fish,Remove
10159,Actinopterygii,Fish,Remove
10212,Actinopterygii,Fish,Remove
10337,Actinopterygii,Fish,Remove
10338,Actinopterygii,Fish,Remove
10377,Actinopterygii,Fish,Remove
10467,Actinopterygii,Fish,Remove
10559,Actinopterygii,Fish,Remove
10560,Actinopterygii,Fish,Remove
10598,Actinopterygii,Fish,Remove
10665,Actinopterygii,Fish,Remove
10778,Actinopterygii,Fish,Remove
10847,Actinopterygii,Fish,Remove
10848,Actinopterygii,Fish,Remove
11023,Actinopterygii,Fish,Remove
11137,Actinopterygii,Fish,Remove
11425,Actinopterygii,Fish,Remove
11544,Actinopterygii,Fish,Remove
11545,Actinopterygii,Fish,Remove
11624,Actinopterygii,Fish,Remove
11804,Actinopterygii,Fish,Remove
11805,Actinopterygii,Fish,Remove
11875,Actinopterygii,Fish,Remove
11876,Actinopterygii,Fish,Remove
11877,Actinopterygii,Fish,Remove
11940,Actinopterygii,Fish,Remove
12068,Actinopterygii,Fish,Remove
12123,Actinopterygii,Fish,Remove
12175,Actinopterygii,Fish,Remove
12253,Actinopterygii,Fish,Remove
12254,Actinopterygii,Fish,Remove
12255,Actinopterygii,Fish,Remove
12304,Actinopterygii,Fish,Remove
12367,Actinopterygii,Fish,Remove
12368,Actinopterygii,Fish,Remove
12467,Actinopterygii,Fish,Remove
12629,Actinopterygii,Fish,Remove
12816,Actinopterygii,Fish,Remove
12884,Actinopterygii,Fish,Remove
12885,Actinopterygii,Fish,Remove
13145,Actinopterygii,Fish,Remove
13398,Actinopterygii,Fish,Remove
13459,Actinopterygii,Fish,Remove
13460,Actinopterygii,Fish,Remove
13535,Actinopterygii,Fish,Remove
13599,Actinopterygii,Fish,Remove
13712,Actinopterygii,Fish,Remove
13828,Actinopterygii,Fish,Remove
13942,Actinopterygii,Fish,Remove
14222,Actinopterygii,Fish,Remove
14608,Actinopterygii,Fish,Remove
16087,Actinopterygii,Fish,Remove
16157,Actinopterygii,Fish,Remove
16219,Actinopterygii,Fish,Remove
16276,Actinopterygii,Fish,Remove
16277,Actinopterygii,Fish,Remove
16335,Actinopterygii,Fish,Remove
16336,Actinopterygii,Fish,Remove
16443,Actinopterygii,Fish,Remove
16497,Actinopterygii,Fish,Remove
16498,Actinopterygii,Fish,Remove
16551,Actinopterygii,Fish,Remove
16552,Actinopterygii,Fish,Remove
16606,Actinopterygii,Fish,Remove
16607,Actinopterygii,Fish,Remove
16675,Actinopterygii,Fish,Remove
16676,Actinopterygii,Fish,Remove
16743,Actinopterygii,Fish,Remove
16744,Actinopterygii,Fish,Remove
16745,Actinopterygii,Fish,Remove
16801,Actinopterygii,Fish,Remove
16802,Actinopterygii,Fish,Remove
16803,Actinopterygii,Fish,Remove
16859,Actinopterygii,Fish,Remove
16860,Actinopterygii,Fish,Remove
16861,Actinopterygii,Fish,Remove
16913,Actinopterygii,Fish,Remove
16914,Actinopterygii,Fish,Remove
16915,Actinopterygii,Fish,Remove
17017,Actinopterygii,Fish,Remove
17077,Actinopterygii,Fish,Remove
17078,Actinopterygii,Fish,Remove
17148,Actinopterygii,Fish,Remove
17204,Actinopterygii,Fish,Remove
17205,Actinopterygii,Fish,Remove
17271,Actinopterygii,Fish,Remove
17272,Actinopterygii,Fish,Remove
17273,Actinopterygii,Fish,Remove
17336,Actinopterygii,Fish,Remove
17337,Actinopterygii,Fish,Remove
17338,Actinopterygii,Fish,Remove
17399,Actinopterygii,Fish,Remove
17400,Actinopterygii,Fish,Remove
17478,Actinopterygii,Fish,Remove
17479,Actinopterygii,Fish,Remove
17568,Actinopterygii,Fish,Remove
17569,Actinopterygii,Fish,Remove
17638,Actinopterygii,Fish,Remove
17639,Actinopterygii,Fish,Remove
17640,Actinopterygii,Fish,Remove
17705,Actinopterygii,Fish,Remove
17706,Actinopterygii,Fish,Remove
17707,Actinopterygii,Fish,Remove
17794,Actinopterygii,Fish,Remove
17882,Actinopterygii,Fish,Remove
17883,Actinopterygii,Fish,Remove
18239,Actinopterygii,Fish,Remove
18240,Actinopterygii,Fish,Remove
18325,Actinopterygii,Fish,Remove
18410,Actinopterygii,Fish,Remove
18411,Actinopterygii,Fish,Remove
18505,Actinopterygii,Fish,Remove
18506,Actinopterygii,Fish,Remove
18612,Actinopterygii,Fish,Remove
18703,Actinopterygii,Fish,Remove
18704,Actinopterygii,Fish,Remove
18867,Actinopterygii,Fish,Remove
18959,Actinopterygii,Fish,Remove
19127,Actinopterygii,Fish,Remove
19231,Actinopterygii,Fish,Remove
19346,Actinopterygii,Fish,Remove
19443,Actinopterygii,Fish,Remove
19444,Actinopterygii,Fish,Remove
19520,Actinopterygii,Fish,Remove
19676,Actinopterygii,Fish,Remove
19726,Actinopterygii,Fish,Remove
19796,Actinopterygii,Fish,Remove
19900,Actinopterygii,Fish,Remove
19901,Actinopterygii,Fish,Remove
19948,Actinopterygii,Fish,Remove
20306,Actinopterygii,Fish,Remove
20382,Actinopterygii,Fish,Remove
20771,Actinopterygii,Fish,Remove
20833,Actinopterygii,Fish,Remove
20888,Actinopterygii,Fish,Remove
20942,Actinopterygii,Fish,Remove
20999,Actinopterygii,Fish,Remove
21000,Actinopterygii,Fish,Remove
22964,Actinopterygii,Fish,Remove
23039,Actinopterygii,Fish,Remove
23170,Actinopterygii,Fish,Remove
23235,Actinopterygii,Fish,Remove
23236,Actinopterygii,Fish,Remove
23302,Actinopterygii,Fish,Remove
23303,Actinopterygii,Fish,Remove
23482,Actinopterygii,Fish,Remove
23596,Actinopterygii,Fish,Remove
23658,Actinopterygii,Fish,Remove
23816,Actinopterygii,Fish,Remove
23817,Actinopterygii,Fish,Remove
23818,Actinopterygii,Fish,Remove
23861,Actinopterygii,Fish,Remove
23862,Actinopterygii,Fish,Remove
23926,Actinopterygii,Fish,Remove
23927,Actinopterygii,Fish,Remove
24003,Actinopterygii,Fish,Remove
24004,Actinopterygii,Fish,Remove
24242,Actinopterygii,Fish,Remove
24299,Actinopterygii,Fish,Remove
24300,Actinopterygii,Fish,Remove
24374,Actinopterygii,Fish,Remove
24380,Actinopterygii,Fish,Remove
24381,Actinopterygii,Fish,Remove
24440,Actinopterygii,Fish,Remove
24506,Actinopterygii,Fish,Remove
24507,Actinopterygii,Fish,Remove
24574,Actinopterygii,Fish,Remove
24575,Actinopterygii,Fish,Remove
24637,Actinopterygii,Fish,Remove
24638,Actinopterygii,Fish,Remove
24703,Actinopterygii,Fish,Remove
24704,Actinopterygii,Fish,Remove
24770,Actinopterygii,Fish,Remove
24771,Actinopterygii,Fish,Remove
25342,Actinopterygii,Fish,Remove
25694,Actinopterygii,Fish,Remove
25786,Actinopterygii,Fish,Remove
26146,Actinopterygii,Fish,Remove
26218,Actinopterygii,Fish,Remove
1789,Aegina,Cnidaria,
1967,Aegina,Cnidaria,
3698,Aegina,Cnidaria,
3774,Aegina,Cnidaria,
4636,Aegina,Cnidaria,
7568,Aegina,Cnidaria,
7934,Aegina,Cnidaria,
8011,Aegina,Cnidaria,
8256,Aegina,Cnidaria,
8412,Aegina,Cnidaria,
8469,Aegina,Cnidaria,
8560,Aegina,Cnidaria,
11487,Aegina,Cnidaria,
11549,Aegina,Cnidaria,
11629,Aegina,Cnidaria,
11883,Aegina,Cnidaria,
12692,Aegina,Cnidaria,
12819,Aegina,Cnidaria,
12943,Aegina,Cnidaria,
13005,Aegina,Cnidaria,
13074,Aegina,Cnidaria,
13652,Aegina,Cnidaria,
13715,Aegina,Cnidaria,
13770,Aegina,Cnidaria,
13832,Aegina,Cnidaria,
16160,Aegina,Cnidaria,
16223,Aegina,Cnidaria,
16281,Aegina,Cnidaria,
16865,Aegina,Cnidaria,
17020,Aegina,Cnidaria,
17081,Aegina,Cnidaria,
17482,Aegina,Cnidaria,
20111,Aegina,Cnidaria,
20385,Aegina,Cnidaria,
20450,Aegina,Cnidaria,
20576,Aegina,Cnidaria,
20891,Aegina,Cnidaria,
20947,Aegina,Cnidaria,
23043,Aegina,Cnidaria,
23107,Aegina,Cnidaria,
23174,Aegina,Cnidaria,
23240,Aegina,Cnidaria,
24190,Aegina,Cnidaria,
24578,Aegina,Cnidaria,
24642,Aegina,Cnidaria,
24708,Aegina,Cnidaria,
24775,Aegina,Cnidaria,
1260,Aegina rosea,Cnidaria,
1334,Aegina rosea,Cnidaria,
1504,Aegina rosea,Cnidaria,
1585,Aegina rosea,Cnidaria,
1722,Aegina rosea,Cnidaria,
1966,Aegina rosea,Cnidaria,
2115,Aegina rosea,Cnidaria,
2192,Aegina rosea,Cnidaria,
2407,Aegina rosea,Cnidaria,
2568,Aegina rosea,Cnidaria,
2634,Aegina rosea,Cnidaria,
2859,Aegina rosea,Cnidaria,
3106,Aegina rosea,Cnidaria,
3156,Aegina rosea,Cnidaria,
10599,Aegina rosea,Cnidaria,
10666,Aegina rosea,Cnidaria,
10849,Aegina rosea,Cnidaria,
10914,Aegina rosea,Cnidaria,
11082,Aegina rosea,Cnidaria,
11250,Aegina rosea,Cnidaria,
11363,Aegina rosea,Cnidaria,
11431,Aegina rosea,Cnidaria,
13205,Aegina rosea,Cnidaria,
13335,Aegina rosea,Cnidaria,
4866,Aeginidae,Cnidaria,
6294,Aeginidae,Cnidaria,
6389,Aeginidae,Cnidaria,
6482,Aeginidae,Cnidaria,
23382,Aeginidae,Cnidaria,
24007,Aeginidae,Cnidaria,
7421,Aeginopsis laurentii,Cnidaria,
7701,Aequorea,Cnidaria,
7780,Aequorea,Cnidaria,
8174,Aequorea,Cnidaria,
8825,Aequorea,Cnidaria,
11634,Aequorea,Cnidaria,
12371,Aequorea,Cnidaria,
13836,Aequorea,Cnidaria,
20577,Aequorea,Cnidaria,
23314,Aequorea,Cnidaria,
23604,Aequorea,Cnidaria,
23864,Aequorea,Cnidaria,
23931,Aequorea,Cnidaria,
247,Aetideidae,Copepod_small,
973,Aetideidae,Copepod_small,
1790,Aetideidae,Copepod_small,
3403,Aetideidae,Copepod_small,
3624,Aetideidae,Copepod_small,
3625,Aetideidae,Copepod_small,
3626,Aetideidae,Copepod_small,
3703,Aetideidae,Copepod_small,
3704,Aetideidae,Copepod_small,
3778,Aetideidae,Copepod_small,
3779,Aetideidae,Copepod_small,
3846,Aetideidae,Copepod_small,
4404,Aetideidae,Copepod_small,
5871,Aetideidae,Copepod_small,
7036,Aetideidae,Copepod_small,
7037,Aetideidae,Copepod_small,
7038,Aetideidae,Copepod_small,
7039,Aetideidae,Copepod_small,
7040,Aetideidae,Copepod_small,
7944,Aetideidae,Copepod_small,
8128,Aetideidae,Copepod_small,
8183,Aetideidae,Copepod_small,
9985,Aetideidae,Copepod_small,
11310,Aetideidae,Copepod_small,
11311,Aetideidae,Copepod_small,
11366,Aetideidae,Copepod_small,
11433,Aetideidae,Copepod_small,
11434,Aetideidae,Copepod_small,
11944,Aetideidae,Copepod_small,
12823,Aetideidae,Copepod_small,
12824,Aetideidae,Copepod_small,
13857,Aetideidae,Copepod_small,
14312,Aetideidae,Copepod_small,
14868,Aetideidae,Copepod_small,
15118,Aetideidae,Copepod_small,
15310,Aetideidae,Copepod_small,
15410,Aetideidae,Copepod_small,
15411,Aetideidae,Copepod_small,
15904,Aetideidae,Copepod_small,
16038,Aetideidae,Copepod_small,
16093,Aetideidae,Copepod_small,
16095,Aetideidae,Copepod_small,
16096,Aetideidae,Copepod_small,
16097,Aetideidae,Copepod_small,
16390,Aetideidae,Copepod_small,
16682,Aetideidae,Copepod_small,
16683,Aetideidae,Copepod_small,
16808,Aetideidae,Copepod_small,
16870,Aetideidae,Copepod_small,
16921,Aetideidae,Copepod_small,
17210,Aetideidae,Copepod_small,
18421,Aetideidae,Copepod_small,
18422,Aetideidae,Copepod_small,
19458,Aetideidae,Copepod_small,
19526,Aetideidae,Copepod_small,
20113,Aetideidae,Copepod_small,
20210,Aetideidae,Copepod_small,
20781,Aetideidae,Copepod_small,
21110,Aetideidae,Copepod_small,
21206,Aetideidae,Copepod_small,
22175,Aetideidae,Copepod_small,
22969,Aetideidae,Copepod_small,
22970,Aetideidae,Copepod_small,
24513,Aetideidae,Copepod_small,
24514,Aetideidae,Copepod_small,
25451,Aetideidae,Copepod_small,
25543,Aetideidae,Copepod_small,
25624,Aetideidae,Copepod_small,
26161,Aetideidae,Copepod_small,
3208,Aetideus,Copepod_small,
3554,Aetideus,Copepod_small,
3913,Aetideus,Copepod_small,
4249,Aetideus,Copepod_small,
4320,Aetideus,Copepod_small,
4405,Aetideus,Copepod_small,
4406,Aetideus,Copepod_small,
4568,Aetideus,Copepod_small,
4644,Aetideus,Copepod_small,
4716,Aetideus,Copepod_small,
4794,Aetideus,Copepod_small,
6204,Aetideus,Copepod_small,
7184,Aetideus,Copepod_small,
7185,Aetideus,Copepod_small,
7186,Aetideus,Copepod_small,
7353,Aetideus,Copepod_small,
7503,Aetideus,Copepod_small,
7573,Aetideus,Copepod_small,
7643,Aetideus,Copepod_small,
7708,Aetideus,Copepod_small,
7784,Aetideus,Copepod_small,
7945,Aetideus,Copepod_small,
7946,Aetideus,Copepod_small,
8264,Aetideus,Copepod_small,
8265,Aetideus,Copepod_small,
8322,Aetideus,Copepod_small,
8370,Aetideus,Copepod_small,
8570,Aetideus,Copepod_small,
8571,Aetideus,Copepod_small,
8639,Aetideus,Copepod_small,
8640,Aetideus,Copepod_small,
8834,Aetideus,Copepod_small,
9045,Aetideus,Copepod_small,
9286,Aetideus,Copepod_small,
9287,Aetideus,Copepod_small,
9776,Aetideus,Copepod_small,
9986,Aetideus,Copepod_small,
11312,Aetideus,Copepod_small,
11367,Aetideus,Copepod_small,
11368,Aetideus,Copepod_small,
11435,Aetideus,Copepod_small,
11491,Aetideus,Copepod_small,
11643,Aetideus,Copepod_small,
11897,Aetideus,Copepod_small,
12314,Aetideus,Copepod_small,
13087,Aetideus,Copepod_small,
13151,Aetideus,Copepod_small,
13210,Aetideus,Copepod_small,
13542,Aetideus,Copepod_small,
13606,Aetideus,Copepod_small,
13607,Aetideus,Copepod_small,
13661,Aetideus,Copepod_small,
13718,Aetideus,Copepod_small,
13958,Aetideus,Copepod_small,
15119,Aetideus,Copepod_small,
15220,Aetideus,Copepod_small,
15221,Aetideus,Copepod_small,
15311,Aetideus,Copepod_small,
15312,Aetideus,Copepod_small,
15412,Aetideus,Copepod_small,
15608,Aetideus,Copepod_small,
17408,Aetideus,Copepod_small,
17494,Aetideus,Copepod_small,
17495,Aetideus,Copepod_small,
17578,Aetideus,Copepod_small,
18334,Aetideus,Copepod_small,
18520,Aetideus,Copepod_small,
18875,Aetideus,Copepod_small,
19459,Aetideus,Copepod_small,
19527,Aetideus,Copepod_small,
19687,Aetideus,Copepod_small,
19739,Aetideus,Copepod_small,
19801,Aetideus,Copepod_small,
19855,Aetideus,Copepod_small,
20255,Aetideus,Copepod_small,
20256,Aetideus,Copepod_small,
20257,Aetideus,Copepod_small,
20312,Aetideus,Copepod_small,
20313,Aetideus,Copepod_small,
20314,Aetideus,Copepod_small,
20392,Aetideus,Copepod_small,
20587,Aetideus,Copepod_small,
20647,Aetideus,Copepod_small,
20648,Aetideus,Copepod_small,
20782,Aetideus,Copepod_small,
20838,Aetideus,Copepod_small,
20839,Aetideus,Copepod_small,
20951,Aetideus,Copepod_small,
21013,Aetideus,Copepod_small,
21207,Aetideus,Copepod_small,
21308,Aetideus,Copepod_small,
21391,Aetideus,Copepod_small,
21487,Aetideus,Copepod_small,
21488,Aetideus,Copepod_small,
21573,Aetideus,Copepod_small,
21574,Aetideus,Copepod_small,
21657,Aetideus,Copepod_small,
22176,Aetideus,Copepod_small,
22261,Aetideus,Copepod_small,
22262,Aetideus,Copepod_small,
22344,Aetideus,Copepod_small,
22436,Aetideus,Copepod_small,
22971,Aetideus,Copepod_small,
23049,Aetideus,Copepod_small,
23385,Aetideus,Copepod_small,
24516,Aetideus,Copepod_small,
24582,Aetideus,Copepod_small,
25452,Aetideus,Copepod_small,
25453,Aetideus,Copepod_small,
25544,Aetideus,Copepod_small,
25625,Aetideus,Copepod_small,
25711,Aetideus,Copepod_small,
25971,Aetideus,Copepod_small,
248,Aetideus armatus,Copepod_small,
722,Aetideus armatus,Copepod_small,
3914,Aetideus armatus,Copepod_small,
4250,Aetideus armatus,Copepod_small,
4321,Aetideus armatus,Copepod_small,
4407,Aetideus armatus,Copepod_small,
4489,Aetideus armatus,Copepod_small,
4490,Aetideus armatus,Copepod_small,
4946,Aetideus armatus,Copepod_small,
6205,Aetideus armatus,Copepod_small,
7041,Aetideus armatus,Copepod_small,
7042,Aetideus armatus,Copepod_small,
7354,Aetideus armatus,Copepod_small,
