ROW,STAGE_NAME,STAGE_NAME_EcoDAAT,SEX_NAME
9080,C5,C - 5 (COPEPODITE V),
9081,C6 AF,ADULT,FEMALE
9082,C1-5,C-1 TO C-5,
9083,C6 AF,ADULT,FEMALE
9084,C6 AM,ADULT,MALE
9085,C1-5,C-1 TO C-5,
9086,C6 AF,ADULT,FEMALE
9087,C1-5,C-1 TO C-5,
9088,C6 AF,ADULT,FEMALE
9089,C3,C - 3 (COPEPODITE III),
9090,C6 AM,ADULT,MALE
9091,C2,C - 2 (COPEPODITE II),
9092,C1,C - 1 (COPEPODITE I),
9093,NA,,
9094,NA,,
9095,NA,,
9096,NA,,
9097,NA,,
9098,NA,,
9099,NA,,
9100,NA,,
9101,NA,,
9102,NA,,
9103,NA,,
9104,NA,,
9105,Zoea,ZOEA,
9106,Calyptopis,CALYPTOPIS (STAGE NOT DETERMINED),
9107,Furcilia,FURCILIA,
9108,Juvenile,JUVENILE,
9109,Cyprid,CYPRIS,
9110,NA,,
9111,NA,,
9112,NA,,
9113,NA,,
9114,NA,,
9115,NA,,
9116,C2,C - 2 (COPEPODITE II),
9117,C6 AF,ADULT,FEMALE
9118,C6 AM,ADULT,MALE
9119,C6 AF,ADULT,FEMALE
9120,C1,C - 1 (COPEPODITE I),
9121,C1,C - 1 (COPEPODITE I),
9122,C2,C - 2 (COPEPODITE II),
9123,C3,C - 3 (COPEPODITE III),
9124,C4,C - 4 (COPEPODITE IV),
9125,C5,C - 5 (COPEPODITE V),
9126,C6 AF,ADULT,FEMALE
9127,C1,C - 1 (COPEPODITE I),
9128,C2,C - 2 (COPEPODITE II),
9129,C3,C - 3 (COPEPODITE III),
9130,C4,C - 4 (COPEPODITE IV),
9131,C5,C - 5 (COPEPODITE V),
9132,C6 AM,ADULT,MALE
9133,C6 AF,ADULT,FEMALE
9134,C6 AM,ADULT,MALE
9135,C3,C - 3 (COPEPODITE III),
9136,C4,C - 4 (COPEPODITE IV),
9137,C5,C - 5 (COPEPODITE V),
9138,C6 AF,ADULT,FEMALE
9139,C4,C - 4 (COPEPODITE IV),
9140,C6 AF,ADULT,FEMALE
9141,C6 AF,ADULT,FEMALE
9142,C4,C - 4 (COPEPODITE IV),
9143,C5,C - 5 (COPEPODITE V),
9144,C3,C - 3 (COPEPODITE III),
9145,C4,C - 4 (COPEPODITE IV),
9146,C5,C - 5 (COPEPODITE V),
9147,C6 AF,ADULT,FEMALE
9148,C1,C - 1 (COPEPODITE I),
9149,C2,C - 2 (COPEPODITE II),
9150,C3,C - 3 (COPEPODITE III),
9151,C4,C - 4 (COPEPODITE IV),
9152,C5,C - 5 (COPEPODITE V),
9153,C6 AM,ADULT,MALE
9154,C6 AF,ADULT,FEMALE
9155,C6 AF,ADULT,FEMALE
9156,C3,C - 3 (COPEPODITE III),
9157,C4,C - 4 (COPEPODITE IV),
9158,C5,C - 5 (COPEPODITE V),
9159,C1,C - 1 (COPEPODITE I),
9160,C2,C - 2 (COPEPODITE II),
9161,C3,C - 3 (COPEPODITE III),
9162,C4,C - 4 (COPEPODITE IV),
9163,C5,C - 5 (COPEPODITE V),
9164,C1-5,C-1 TO C-5,
9165,C6 AF,ADULT,FEMALE
9166,C6 AM,ADULT,MALE
9167,C1-5,C-1 TO C-5,
9168,C6 AF,ADULT,FEMALE
9169,C1-5,C-1 TO C-5,
9170,C6 AF,ADULT,FEMALE
9171,C1,C - 1 (COPEPODITE I),
9172,C2,C - 2 (COPEPODITE II),
9173,C3,C - 3 (COPEPODITE III),
9174,C4,C - 4 (COPEPODITE IV),
9175,C5,C - 5 (COPEPODITE V),
9176,C6 AF,ADULT,FEMALE
9177,C6 AF,ADULT,FEMALE
9178,C4,C - 4 (COPEPODITE IV),
9179,C6 AM,ADULT,MALE
9180,NA,,
9181,NA,,
9182,NA,,
9183,NA,,
9184,NA,,
9185,NA,,
9186,NA,,
9187,NA,,
9188,Zoea,ZOEA,
9189,Zoea,ZOEA,
9190,Zoea,ZOEA,
9191,Calyptopis,CALYPTOPIS (STAGE NOT DETERMINED),
9192,Furcilia,FURCILIA,
9193,Nauplius,NAUPLIUS,
9194,Cyprid,CYPRIS,
9195,NA,,
9196,NA,,
9197,NA,,
9198,NA,,
9199,Larvae,LARVA,
9200,Gonozooid,,
9201,Nurse,,
9202,C1,C - 1 (COPEPODITE I),
9203,C2,C - 2 (COPEPODITE II),
9204,C3,C - 3 (COPEPODITE III),
9205,C4,C - 4 (COPEPODITE IV),
9206,C5,C - 5 (COPEPODITE V),
9207,C6 AF,ADULT,FEMALE
9208,C6 AM,ADULT,MALE
9209,C5,C - 5 (COPEPODITE V),
9210,C6 AF,ADULT,FEMALE
9211,C2,C - 2 (COPEPODITE II),
9212,C3,C - 3 (COPEPODITE III),
9213,C4,C - 4 (COPEPODITE IV),
9214,C5,C - 5 (COPEPODITE V),
9215,C6 AF,ADULT,FEMALE
9216,C6 AM,ADULT,MALE
9217,C2,C - 2 (COPEPODITE II),
9218,C3,C - 3 (COPEPODITE III),
9219,C2,C - 2 (COPEPODITE II),
9220,C3,C - 3 (COPEPODITE III),
9221,C4,C - 4 (COPEPODITE IV),
9222,C2,C - 2 (COPEPODITE II),
9223,C6 AM,ADULT,MALE
9224,C6 AM,ADULT,MALE
9225,C6 AF,ADULT,FEMALE
9226,C4,C - 4 (COPEPODITE IV),
9227,C5,C - 5 (COPEPODITE V),
9228,C6 AF,ADULT,FEMALE
9229,C3,C - 3 (COPEPODITE III),
9230,C4,C - 4 (COPEPODITE IV),
9231,C5,C - 5 (COPEPODITE V),
9232,C6 AF,ADULT,FEMALE
9233,C1,C - 1 (COPEPODITE I),
9234,C2,C - 2 (COPEPODITE II),
9235,C3,C - 3 (COPEPODITE III),
9236,C4,C - 4 (COPEPODITE IV),
9237,C5,C - 5 (COPEPODITE V),
9238,C6 AM,ADULT,MALE
9239,C6 AF,ADULT,FEMALE
9240,C6 AF,ADULT,FEMALE
9241,C4,C - 4 (COPEPODITE IV),
9242,C5,C - 5 (COPEPODITE V),
9243,C2,C - 2 (COPEPODITE II),
9244,C1,C - 1 (COPEPODITE I),
9245,C2,C - 2 (COPEPODITE II),
9246,C3,C - 3 (COPEPODITE III),
9247,C5,C - 5 (COPEPODITE V),
9248,C6 AF,ADULT,FEMALE
9249,C5,C - 5 (COPEPODITE V),
9250,C1-5,C-1 TO C-5,
9251,C6 AF,ADULT,FEMALE
9252,C6 AM,ADULT,MALE
9253,C1-5,C-1 TO C-5,
9254,C1-5,C-1 TO C-5,
9255,C6 AF,ADULT,FEMALE
9256,C2,C - 2 (COPEPODITE II),
9257,C4,C - 4 (COPEPODITE IV),
9258,C5,C - 5 (COPEPODITE V),
9259,C6 AF,ADULT,FEMALE
9260,C6 AM,ADULT,MALE
9261,C3,C - 3 (COPEPODITE III),
9262,C4,C - 4 (COPEPODITE IV),
9263,NA,,
9264,NA,,
9265,NA,,
9266,NA,,
9267,NA,,
9268,NA,,
9269,NA,,
9270,NA,,
9271,NA,,
9272,NA,,
9273,NA,,
9274,Calyptopis,CALYPTOPIS (STAGE NOT DETERMINED),
9275,Furcilia,FURCILIA,
9276,Nauplius,NAUPLIUS,
9277,NA,,
9278,NA,,
9279,NA,,
9280,C1,C - 1 (COPEPODITE I),
9281,C3,C - 3 (COPEPODITE III),
9282,C4,C - 4 (COPEPODITE IV),
9283,C6 AF,ADULT,FEMALE
9284,C6 AM,ADULT,MALE
9285,C6 AF,ADULT,FEMALE
9286,C1,C - 1 (COPEPODITE I),
9287,C2,C - 2 (COPEPODITE II),
9288,C3,C - 3 (COPEPODITE III),
9289,C4,C - 4 (COPEPODITE IV),
9290,C5,C - 5 (COPEPODITE V),
9291,C6 AF,ADULT,FEMALE
9292,C6 AM,ADULT,MALE
9293,C1,C - 1 (COPEPODITE I),
9294,C2,C - 2 (COPEPODITE II),
9295,C3,C - 3 (COPEPODITE III),
9296,C5,C - 5 (COPEPODITE V),
9297,C6 AF,ADULT,FEMALE
9298,C6 AM,ADULT,MALE
9299,C3,C - 3 (COPEPODITE III),
9300,C4,C - 4 (COPEPODITE IV),
9301,C6 AF,ADULT,FEMALE
9302,C6 AM,ADULT,MALE
9303,C3,C - 3 (COPEPODITE III),
9304,C4,C - 4 (COPEPODITE IV),
9305,C1,C - 1 (COPEPODITE I),
9306,C2,C - 2 (COPEPODITE II),
9307,C3,C - 3 (COPEPODITE III),
9308,C4,C - 4 (COPEPODITE IV),
9309,C5,C - 5 (COPEPODITE V),
9310,C6 AM,ADULT,MALE
9311,C6 AF,ADULT,FEMALE
9312,C6 AF,ADULT,FEMALE
9313,C3,C - 3 (COPEPODITE III),
9314,C4,C - 4 (COPEPODITE IV),
9315,C5,C - 5 (COPEPODITE V),
9316,C1,C - 1 (COPEPODITE I),
9317,C2,C - 2 (COPEPODITE II),
9318,C3,C - 3 (COPEPODITE III),
9319,C4,C - 4 (COPEPODITE IV),
9320,C5,C - 5 (COPEPODITE V),
9321,C1-5,C-1 TO C-5,
9322,C6 AF,ADULT,FEMALE
9323,C6 AM,ADULT,MALE
9324,C1-5,C-1 TO C-5,
9325,C6 AF,ADULT,FEMALE
9326,C1-5,C-1 TO C-5,
9327,C6 AF,ADULT,FEMALE
9328,C6 AM,ADULT,MALE
9329,C6 AF,ADULT,FEMALE
9330,C6 AM,ADULT,MALE
9331,Mat. Stg. II,,
9332,Mat. Stg. II,,
9333,NA,,
9334,NA,,
9335,NA,,
9336,NA,,
9337,NA,,
9338,NA,,
9339,NA,,
9340,NA,,
9341,Zoea,ZOEA,
9342,Calyptopis,CALYPTOPIS (STAGE NOT DETERMINED),
9343,Furcilia,FURCILIA,
9344,Juvenile,JUVENILE,
9345,Nauplius,NAUPLIUS,
9346,NA,,
9347,NA,,
9348,NA,,
9349,C1,C - 1 (COPEPODITE I),
9350,C2,C - 2 (COPEPODITE II),
9351,C3,C - 3 (COPEPODITE III),
9352,C4,C - 4 (COPEPODITE IV),
9353,C5,C - 5 (COPEPODITE V),
9354,C6 AF,ADULT,FEMALE
9355,C6 AM,ADULT,MALE
9356,C1,C - 1 (COPEPODITE I),
9357,C1,C - 1 (COPEPODITE I),
9358,C2,C - 2 (COPEPODITE II),
9359,C3,C - 3 (COPEPODITE III),
9360,C4,C - 4 (COPEPODITE IV),
9361,C5,C - 5 (COPEPODITE V),
9362,C1,C - 1 (COPEPODITE I),
9363,C2,C - 2 (COPEPODITE II),
9364,C3,C - 3 (COPEPODITE III),
9365,C4,C - 4 (COPEPODITE IV),
9366,C6 AF,ADULT,FEMALE
9367,C6 AF,ADULT,FEMALE
9368,C6 AM,ADULT,MALE
9369,C5,C - 5 (COPEPODITE V),
9370,C1,C - 1 (COPEPODITE I),
9371,C2,C - 2 (COPEPODITE II),
9372,C3,C - 3 (COPEPODITE III),
9373,C4,C - 4 (COPEPODITE IV),
9374,C5,C - 5 (COPEPODITE V),
9375,C6 AM,ADULT,MALE
9376,C6 AF,ADULT,FEMALE
9377,C6 AF,ADULT,FEMALE
9378,C3,C - 3 (COPEPODITE III),
9379,C4,C - 4 (COPEPODITE IV),
9380,C5,C - 5 (COPEPODITE V),
9381,C1,C - 1 (COPEPODITE I),
9382,C2,C - 2 (COPEPODITE II),
9383,C5,C - 5 (COPEPODITE V),
9384,C1-5,C-1 TO C-5,
9385,C6 AF,ADULT,FEMALE
9386,C6 AM,ADULT,MALE
9387,C6 AF,ADULT,FEMALE
9388,C5,C - 5 (COPEPODITE V),
9389,C6 AF,ADULT,FEMALE
9390,C6 AF,ADULT,FEMALE
9391,NA,,
9392,NA,,
9393,NA,,
9394,NA,,
9395,NA,,
9396,NA,,
9397,NA,,
9398,NA,,
9399,Zoea,ZOEA,
9400,Calyptopis,CALYPTOPIS (STAGE NOT DETERMINED),
9401,Furcilia,FURCILIA,
9402,Nauplius,NAUPLIUS,
9403,NA,,
9404,NA,,
9405,C6 AF,ADULT,FEMALE
9406,C4,C - 4 (COPEPODITE IV),
9407,C1,C - 1 (COPEPODITE I),
9408,C2,C - 2 (COPEPODITE II),
9409,C3,C - 3 (COPEPODITE III),
9410,C4,C - 4 (COPEPODITE IV),
9411,C5,C - 5 (COPEPODITE V),
9412,C6 AF,ADULT,FEMALE
9413,C6 AM,ADULT,MALE
9414,C1,C - 1 (COPEPODITE I),
9415,C2,C - 2 (COPEPODITE II),
9416,C3,C - 3 (COPEPODITE III),
9417,C4,C - 4 (COPEPODITE IV),
9418,C5,C - 5 (COPEPODITE V),
9419,C4,C - 4 (COPEPODITE IV),
9420,C5,C - 5 (COPEPODITE V),
9421,C6 AF,ADULT,FEMALE
9422,C6 AM,ADULT,MALE
9423,C4,C - 4 (COPEPODITE IV),
9424,C6 AF,ADULT,FEMALE
9425,C4,C - 4 (COPEPODITE IV),
9426,C5,C - 5 (COPEPODITE V),
9427,C1,C - 1 (COPEPODITE I),
9428,C2,C - 2 (COPEPODITE II),
9429,C3,C - 3 (COPEPODITE III),
9430,C4,C - 4 (COPEPODITE IV),
9431,C5,C - 5 (COPEPODITE V),
9432,C6 AM,ADULT,MALE
9433,C6 AF,ADULT,FEMALE
9434,C6 AF,ADULT,FEMALE
9435,C3,C - 3 (COPEPODITE III),
9436,C4,C - 4 (COPEPODITE IV),
9437,C5,C - 5 (COPEPODITE V),
9438,C2,C - 2 (COPEPODITE II),
9439,C3,C - 3 (COPEPODITE III),
9440,C1,C - 1 (COPEPODITE I),
9441,C2,C - 2 (COPEPODITE II),
9442,C3,C - 3 (COPEPODITE III),
9443,C5,C - 5 (COPEPODITE V),
9444,C1-5,C-1 TO C-5,
9445,C6 AF,ADULT,FEMALE
9446,C6 AM,ADULT,MALE
9447,C1-5,C-1 TO C-5,
9448,C6 AF,ADULT,FEMALE
9449,C6 AF,ADULT,FEMALE
9450,C3,C - 3 (COPEPODITE III),
9451,C4,C - 4 (COPEPODITE IV),
9452,C5,C - 5 (COPEPODITE V),
9453,C4,C - 4 (COPEPODITE IV),
9454,NA,,
9455,NA,,
9456,NA,,
9457,NA,,
9458,NA,,
9459,NA,,
9460,NA,,
9461,NA,,
9462,NA,,
9463,Juvenile,JUVENILE,
9464,NA,,
9465,NA,,
9466,NA,,
9467,C3,C - 3 (COPEPODITE III),
9468,C6 AF,ADULT,FEMALE
9469,C6 AF,ADULT,FEMALE
9470,C4,C - 4 (COPEPODITE IV),
9471,C5,C - 5 (COPEPODITE V),
9472,C6 AF,ADULT,FEMALE
9473,C6 AM,ADULT,MALE
9474,C3,C - 3 (COPEPODITE III),
9475,C4,C - 4 (COPEPODITE IV),
9476,C5,C - 5 (COPEPODITE V),
9477,C4,C - 4 (COPEPODITE IV),
9478,C5,C - 5 (COPEPODITE V),
9479,C6 AF,ADULT,FEMALE
9480,C4,C - 4 (COPEPODITE IV),
9481,C5,C - 5 (COPEPODITE V),
9482,C5,C - 5 (COPEPODITE V),
9483,C6 AF,ADULT,FEMALE
9484,C6 AM,ADULT,MALE
9485,C3,C - 3 (COPEPODITE III),
9486,C5,C - 5 (COPEPODITE V),
9487,C5,C - 5 (COPEPODITE V),
9488,C6 AF,ADULT,FEMALE
9489,C6 AM,ADULT,MALE
9490,C5,C - 5 (COPEPODITE V),
9491,C6 AF,ADULT,FEMALE
9492,C6 AM,ADULT,MALE
9493,C5,C - 5 (COPEPODITE V),
9494,C6 AF,ADULT,FEMALE
9495,C6 AF,ADULT,FEMALE
9496,NA,,
9497,NA,,
9498,NA,,
9499,NA,,
9500,NA,,
9501,NA,,
9502,NA,,
9503,Juvenile,JUVENILE,
9504,Zoea,ZOEA,
9505,Juvenile,JUVENILE,
9506,Nauplius,NAUPLIUS,
9507,Cyprid,CYPRIS,
9508,Tail,,
9509,Oozoid,,
9510,C3,C - 3 (COPEPODITE III),
9511,C6 AF,ADULT,FEMALE
9512,C5,C - 5 (COPEPODITE V),
9513,C6 AF,ADULT,FEMALE
9514,C6 AM,ADULT,MALE
9515,C3,C - 3 (COPEPODITE III),
9516,C4,C - 4 (COPEPODITE IV),
9517,C5,C - 5 (COPEPODITE V),
9518,C6 AF,ADULT,FEMALE
9519,C6 AM,ADULT,MALE
9520,C3,C - 3 (COPEPODITE III),
9521,C4,C - 4 (COPEPODITE IV),
9522,C5,C - 5 (COPEPODITE V),
9523,C4,C - 4 (COPEPODITE IV),
9524,C5,C - 5 (COPEPODITE V),
9525,C3,C - 3 (COPEPODITE III),
9526,C4,C - 4 (COPEPODITE IV),
9527,C5,C - 5 (COPEPODITE V),
9528,C4,C - 4 (COPEPODITE IV),
9529,C5,C - 5 (COPEPODITE V),
9530,C6 AF,ADULT,FEMALE
9531,C6 AM,ADULT,MALE
9532,C5,C - 5 (COPEPODITE V),
9533,C6 AF,ADULT,FEMALE
9534,C6 AM,ADULT,MALE
9535,C5,C - 5 (COPEPODITE V),
9536,C6 AF,ADULT,FEMALE
9537,C6 AM,ADULT,MALE
9538,C4,C - 4 (COPEPODITE IV),
9539,C5,C - 5 (COPEPODITE V),
9540,C6 AF,ADULT,FEMALE
9541,C6 AM,ADULT,MALE
9542,C5,C - 5 (COPEPODITE V),
9543,C6 AF,ADULT,FEMALE
9544,C6 AM,ADULT,MALE
9545,C6 AF,ADULT,FEMALE
9546,NA,,
9547,NA,,
9548,NA,,
9549,NA,,
9550,NA,,
9551,NA,,
9552,NA,,
9553,NA,,
9554,NA,,
9555,Zoea,ZOEA,
9556,Zoea,ZOEA,
9557,Zoea,ZOEA,
9558,Calyptopis,CALYPTOPIS (STAGE NOT DETERMINED),
9559,Furcilia,FURCILIA,
9560,Juvenile,JUVENILE,
9561,AM,ADULT,MALE
9562,Nauplius,NAUPLIUS,
9563,NA,,
9564,NA,,
9565,NA,,
9566,C3,C - 3 (COPEPODITE III),
9567,C4,C - 4 (COPEPODITE IV),
9568,C5,C - 5 (COPEPODITE V),
9569,C6 AF,ADULT,FEMALE
9570,C6 AM,ADULT,MALE
9571,C1,C - 1 (COPEPODITE I),
9572,C3,C - 3 (COPEPODITE III),
9573,C4,C - 4 (COPEPODITE IV),
9574,C5,C - 5 (COPEPODITE V),
9575,C3,C - 3 (COPEPODITE III),
9576,C4,C - 4 (COPEPODITE IV),
9577,C5,C - 5 (COPEPODITE V),
9578,C3,C - 3 (COPEPODITE III),
9579,C4,C - 4 (COPEPODITE IV),
9580,C5,C - 5 (COPEPODITE V),
9581,C6 AF,ADULT,FEMALE
9582,C5,C - 5 (COPEPODITE V),
9583,C6 AF,ADULT,FEMALE
9584,C5,C - 5 (COPEPODITE V),
9585,C6 AF,ADULT,FEMALE
9586,C5,C - 5 (COPEPODITE V),
9587,C4,C - 4 (COPEPODITE IV),
9588,C5,C - 5 (COPEPODITE V),
9589,C6 AF,ADULT,FEMALE
9590,C5,C - 5 (COPEPODITE V),
9591,C6 AF,ADULT,FEMALE
9592,NA,,
9593,NA,,
9594,NA,,
9595,NA,,
9596,NA,,
9597,NA,,
9598,NA,,
9599,Zoea,ZOEA,
9600,Zoea,ZOEA,
9601,Zoea,ZOEA,
9602,Zoea,ZOEA,
9603,Zoea,ZOEA,
9604,Calyptopis,CALYPTOPIS (STAGE NOT DETERMINED),
9605,Furcilia,FURCILIA,
9606,Juvenile,JUVENILE,
9607,AF,ADULT,FEMALE
9608,AM,ADULT,MALE
9609,Juvenile,JUVENILE,
9610,AF,ADULT,FEMALE
9611,AM,ADULT,MALE
9612,Juvenile,JUVENILE,
9613,AM,ADULT,MALE
9614,Nauplius,NAUPLIUS,
9615,NA,,
9616,Zoea,ZOEA,
9617,NA,,
9618,NA,,
9619,C6 AF,ADULT,FEMALE
9620,C2,C - 2 (COPEPODITE II),
9621,C3,C - 3 (COPEPODITE III),
9622,C4,C - 4 (COPEPODITE IV),
9623,C5,C - 5 (COPEPODITE V),
9624,C6 AF,ADULT,FEMALE
9625,C6 AM,ADULT,MALE
9626,C2,C - 2 (COPEPODITE II),
9627,C4,C - 4 (COPEPODITE IV),
9628,C4,C - 4 (COPEPODITE IV),
9629,C5,C - 5 (COPEPODITE V),
9630,C3,C - 3 (COPEPODITE III),
9631,C4,C - 4 (COPEPODITE IV),
9632,C5,C - 5 (COPEPODITE V),
9633,C6 AF,ADULT,FEMALE
9634,C5,C - 5 (COPEPODITE V),
9635,C6 AF,ADULT,FEMALE
9636,C5,C - 5 (COPEPODITE V),
9637,C6 AF,ADULT,FEMALE
9638,C6 AF,ADULT,FEMALE
9639,C5,C - 5 (COPEPODITE V),
9640,C6 AF,ADULT,FEMALE
9641,NA,,
9642,NA,,
9643,NA,,
9644,NA,,
9645,NA,,
9646,Zoea,ZOEA,
9647,Zoea,ZOEA,
9648,Zoea,ZOEA,
9649,Zoea,ZOEA,
9650,Zoea,ZOEA,
9651,Calyptopis,CALYPTOPIS (STAGE NOT DETERMINED),
9652,Furcilia,FURCILIA,
9653,Juvenile,JUVENILE,
9654,AM,ADULT,MALE
9655,AF,ADULT,FEMALE
9656,Juvenile,JUVENILE,
9657,AF,ADULT,FEMALE
9658,AM,ADULT,MALE
9659,AF,ADULT,FEMALE
9660,AM,ADULT,MALE
9661,Nauplius,NAUPLIUS,
9662,NA,,
9663,Zoea,ZOEA,
9664,NA,,
9665,NA,,
9666,C6 AF,ADULT,FEMALE
9667,C3,C - 3 (COPEPODITE III),
9668,C4,C - 4 (COPEPODITE IV),
9669,C5,C - 5 (COPEPODITE V),
9670,C6 AF,ADULT,FEMALE
9671,C6 AM,ADULT,MALE
9672,C2,C - 2 (COPEPODITE II),
9673,C4,C - 4 (COPEPODITE IV),
9674,C4,C - 4 (COPEPODITE IV),
9675,C5,C - 5 (COPEPODITE V),
9676,C3,C - 3 (COPEPODITE III),
9677,C4,C - 4 (COPEPODITE IV),
9678,C6 AF,ADULT,FEMALE
9679,C6 AM,ADULT,MALE
9680,C4,C - 4 (COPEPODITE IV),
9681,C5,C - 5 (COPEPODITE V),
9682,C6 AF,ADULT,FEMALE
9683,C4,C - 4 (COPEPODITE IV),
9684,C5,C - 5 (COPEPODITE V),
9685,C6 AF,ADULT,FEMALE
9686,C5,C - 5 (COPEPODITE V),
9687,C5,C - 5 (COPEPODITE V),
9688,C6 AF,ADULT,FEMALE
9689,NA,,
9690,NA,,
9691,NA,,
9692,NA,,
9693,NA,,
9694,Zoea,ZOEA,
9695,Zoea,ZOEA,
9696,Zoea,ZOEA,
9697,Zoea,ZOEA,
9698,Calyptopis,CALYPTOPIS (STAGE NOT DETERMINED),
9699,Furcilia,FURCILIA,
9700,Juvenile,JUVENILE,
9701,AM,ADULT,MALE
9702,AF,ADULT,FEMALE
9703,AM,ADULT,MALE
9704,Juvenile,JUVENILE,
9705,AF,ADULT,FEMALE
9706,AM,ADULT,MALE
9707,Nauplius,NAUPLIUS,
9708,Zoea,ZOEA,
9709,NA,,
9710,NA,,
9711,C5,C - 5 (COPEPODITE V),
9712,C6 AF,ADULT,FEMALE
9713,C3,C - 3 (COPEPODITE III),
9714,C4,C - 4 (COPEPODITE IV),
9715,C5,C - 5 (COPEPODITE V),
9716,C6 AF,ADULT,FEMALE
9717,C6 AM,ADULT,MALE
9718,C5,C - 5 (COPEPODITE V),
9719,C3,C - 3 (COPEPODITE III),
9720,C4,C - 4 (COPEPODITE IV),
9721,C5,C - 5 (COPEPODITE V),
9722,C4,C - 4 (COPEPODITE IV),
9723,C5,C - 5 (COPEPODITE V),
9724,C4,C - 4 (COPEPODITE IV),
9725,C5,C - 5 (COPEPODITE V),
9726,C4,C - 4 (COPEPODITE IV),
9727,C5,C - 5 (COPEPODITE V),
9728,C6 AF,ADULT,FEMALE
9729,C6 AM,ADULT,MALE
9730,C5,C - 5 (COPEPODITE V),
9731,C3,C - 3 (COPEPODITE III),
9732,C4,C - 4 (COPEPODITE IV),
9733,C5,C - 5 (COPEPODITE V),
9734,C6 AF,ADULT,FEMALE
9735,C6 AM,ADULT,MALE
9736,NA,,
9737,NA,,
9738,NA,,
9739,NA,,
9740,NA,,
9741,NA,,
9742,NA,,
9743,NA,,
9744,Zoea,ZOEA,
9745,Zoea,ZOEA,
9746,Juvenile,JUVENILE,
9747,Juvenile,JUVENILE,
9748,Zoea,ZOEA,
9749,Tail,,
9750,Oozoid,,
9751,C6 AF,ADULT,FEMALE
9752,C6 AF,ADULT,FEMALE
9753,C3,C - 3 (COPEPODITE III),
9754,C4,C - 4 (COPEPODITE IV),
9755,C5,C - 5 (COPEPODITE V),
9756,C6 AF,ADULT,FEMALE
9757,C6 AM,ADULT,MALE
9758,C2,C - 2 (COPEPODITE II),
9759,C2,C - 2 (COPEPODITE II),
9760,C3,C - 3 (COPEPODITE III),
9761,C4,C - 4 (COPEPODITE IV),
9762,C5,C - 5 (COPEPODITE V),
9763,C4,C - 4 (COPEPODITE IV),
9764,C5,C - 5 (COPEPODITE V),
9765,C3,C - 3 (COPEPODITE III),
9766,C4,C - 4 (COPEPODITE IV),
9767,C5,C - 5 (COPEPODITE V),
9768,C6 AF,ADULT,FEMALE
9769,C4,C - 4 (COPEPODITE IV),
9770,C5,C - 5 (COPEPODITE V),
9771,C6 AF,ADULT,FEMALE
9772,C3,C - 3 (COPEPODITE III),
9773,C4,C - 4 (COPEPODITE IV),
9774,C4,C - 4 (COPEPODITE IV),
9775,C4,C - 4 (COPEPODITE IV),
9776,C5,C - 5 (COPEPODITE V),
9777,C6 AF,ADULT,FEMALE
9778,C5,C - 5 (COPEPODITE V),
9779,NA,,
9780,NA,,
9781,NA,,
9782,NA,,
9783,NA,,
9784,NA,,
9785,NA,,
9786,NA,,
9787,NA,,
9788,NA,,
9789,Zoea,ZOEA,
9790,Zoea,ZOEA,
9791,Zoea,ZOEA,
9792,Calyptopis,CALYPTOPIS (STAGE NOT DETERMINED),
9793,Furcilia,FURCILIA,
9794,Juvenile,JUVENILE,
9795,AM,ADULT,MALE
9796,AF,ADULT,FEMALE
9797,AM,ADULT,MALE
9798,Zoea,ZOEA,
9799,Juvenile,JUVENILE,
9800,NA,,
9801,C4,C - 4 (COPEPODITE IV),
9802,C5,C - 5 (COPEPODITE V),
9803,C6 AF,ADULT,FEMALE
9804,C6 AM,ADULT,MALE
9805,C2,C - 2 (COPEPODITE II),
9806,C3,C - 3 (COPEPODITE III),
9807,C4,C - 4 (COPEPODITE IV),
9808,C5,C - 5 (COPEPODITE V),
9809,C4,C - 4 (COPEPODITE IV),
9810,C5,C - 5 (COPEPODITE V),
9811,C3,C - 3 (COPEPODITE III),
9812,C4,C - 4 (COPEPODITE IV),
9813,C5,C - 5 (COPEPODITE V),
9814,C5,C - 5 (COPEPODITE V),
9815,C6 AF,ADULT,FEMALE
9816,C5,C - 5 (COPEPODITE V),
9817,C4,C - 4 (COPEPODITE IV),
9818,C5,C - 5 (COPEPODITE V),
9819,C6 AF,ADULT,FEMALE
9820,C4,C - 4 (COPEPODITE IV),
9821,C4,C - 4 (COPEPODITE IV),
9822,C4,C - 4 (COPEPODITE IV),
9823,C5,C - 5 (COPEPODITE V),
9824,C6 AF,ADULT,FEMALE
9825,C6 AM,ADULT,MALE
9826,NA,,
9827,NA,,
9828,NA,,
9829,NA,,
9830,NA,,
9831,NA,,
9832,NA,,
9833,Zoea,ZOEA,
9834,Zoea,ZOEA,
9835,Calyptopis,CALYPTOPIS (STAGE NOT DETERMINED),
9836,Furcilia,FURCILIA,
9837,Juvenile,JUVENILE,
9838,AF,ADULT,FEMALE
9839,AM,ADULT,MALE
9840,AM,ADULT,MALE
9841,Juvenile,JUVENILE,
9842,Juvenile,JUVENILE,
9843,AF,ADULT,FEMALE
9844,AM,ADULT,MALE
9845,NA,,
9846,Zoea,ZOEA,
9847,NA,,
9848,C3,C - 3 (COPEPODITE III),
9849,C4,C - 4 (COPEPODITE IV),
9850,C5,C - 5 (COPEPODITE V),
9851,C6 AF,ADULT,FEMALE
